positionLeft	positionTop	width	height	childCount	domHeight	domLevelMoreElements	domLevelElements	domWidth	mouseX	mouseY	numWords	numWordsChild	numLinks	event	widgetClass
1276	99	1500	600	0	0	1	1	0	-1	-1	0	0.00	0	none	Other
1026	97	163	86	7	3	1	2	4	1317	198	6	2.00	2	mouseover	Dropdown
983	93	240	223	3	2	1	2	2	1032	72	0	0.00	0	mouseover	Other
1017	85	18	9	1	1	1	1	1	1032	72	0	0.00	0	mouseover	Other
985	52	53	44	7	3	2	3	4	1032	72	1	1.00	0	mouseover	Other
0	0	1351	3824	0	0	1	1	0	1032	72	0	0.00	0	mouseover	Other
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
451	258	392	79	4	2	1	2	3	790	490	11	5.50	0	mouseover	Other
451	338	392	84	4	2	1	2	3	790	490	9	9.00	0	mouseover	Other
451	422	392	93	4	2	1	2	3	790	490	25	12.50	0	mouseover	Other
451	516	392	70	4	2	1	2	3	790	490	10	5.00	0	mouseover	Other
451	586	392	70	4	2	1	2	3	790	490	3	3.00	0	mouseover	Other
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
451	258	392	79	4	2	1	2	3	790	490	11	5.50	0	mouseover	Other
451	338	392	84	4	2	1	2	3	790	490	9	9.00	0	mouseover	Other
451	422	392	93	4	2	1	2	3	790	490	25	12.50	0	mouseover	Other
451	516	392	70	4	2	1	2	3	790	490	10	5.00	0	mouseover	Other
451	586	392	70	4	2	1	2	3	790	490	3	3.00	0	mouseover	Other
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
451	258	392	79	4	2	1	2	3	790	490	11	5.50	0	mouseover	Other
451	338	392	84	4	2	1	2	3	790	490	9	9.00	0	mouseover	Other
451	422	392	93	4	2	1	2	3	790	490	25	12.50	0	mouseover	Other
451	516	392	70	4	2	1	2	3	790	490	10	5.00	0	mouseover	Other
451	586	392	70	4	2	1	2	3	790	490	3	3.00	0	mouseover	Other
451	258	392	79	4	2	1	2	3	790	490	11	5.50	0	mouseover	Other
451	338	392	84	4	2	1	2	3	790	490	9	9.00	0	mouseover	Other
451	422	392	93	4	2	1	2	3	790	490	25	12.50	0	mouseover	Other
451	516	392	70	4	2	1	2	3	790	490	10	5.00	0	mouseover	Other
451	586	392	70	4	2	1	2	3	790	490	3	3.00	0	mouseover	Other
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
451	258	392	79	4	2	1	2	3	790	490	11	5.50	0	mouseover	Other
451	338	392	84	4	2	1	2	3	790	490	9	9.00	0	mouseover	Other
451	422	392	93	4	2	1	2	3	790	490	25	12.50	0	mouseover	Other
451	516	392	70	4	2	1	2	3	790	490	10	5.00	0	mouseover	Other
451	586	392	70	4	2	1	2	3	790	490	3	3.00	0	mouseover	Other
451	258	392	79	4	2	1	2	3	790	490	11	5.50	0	mouseover	Other
451	338	392	84	4	2	1	2	3	790	490	9	9.00	0	mouseover	Other
451	422	392	93	4	2	1	2	3	790	490	25	12.50	0	mouseover	Other
451	516	392	70	4	2	1	2	3	790	490	10	5.00	0	mouseover	Other
451	586	392	70	4	2	1	2	3	790	490	3	3.00	0	mouseover	Other
451	258	392	79	4	2	1	2	3	790	490	11	5.50	0	mouseover	Other
451	338	392	84	4	2	1	2	3	790	490	9	9.00	0	mouseover	Other
451	422	392	93	4	2	1	2	3	790	490	25	12.50	0	mouseover	Other
451	516	392	70	4	2	1	2	3	790	490	10	5.00	0	mouseover	Other
451	586	392	70	4	2	1	2	3	790	490	3	3.00	0	mouseover	Other
451	258	392	79	4	2	1	2	3	790	490	11	5.50	0	mouseover	Other
451	338	392	84	4	2	1	2	3	790	490	9	9.00	0	mouseover	Other
451	422	392	93	4	2	1	2	3	790	490	25	12.50	0	mouseover	Other
451	516	392	70	4	2	1	2	3	790	490	10	5.00	0	mouseover	Other
451	586	392	70	4	2	1	2	3	790	490	3	3.00	0	mouseover	Other
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
451	258	392	79	4	2	1	2	3	790	490	11	5.50	0	mouseover	Other
451	338	392	84	4	2	1	2	3	790	490	9	9.00	0	mouseover	Other
451	422	392	93	4	2	1	2	3	790	490	25	12.50	0	mouseover	Other
451	516	392	70	4	2	1	2	3	790	490	10	5.00	0	mouseover	Other
451	586	392	70	4	2	1	2	3	790	490	3	3.00	0	mouseover	Other
451	258	392	79	4	2	1	2	3	790	490	11	5.50	0	mouseover	Other
451	338	392	84	4	2	1	2	3	790	490	9	9.00	0	mouseover	Other
451	422	392	93	4	2	1	2	3	790	490	25	12.50	0	mouseover	Other
451	516	392	70	4	2	1	2	3	790	490	10	5.00	0	mouseover	Other
451	586	392	70	4	2	1	2	3	790	490	3	3.00	0	mouseover	Other
451	258	392	79	4	2	1	2	3	790	490	11	5.50	0	mouseover	Other
451	338	392	84	4	2	1	2	3	790	490	9	9.00	0	mouseover	Other
451	422	392	93	4	2	1	2	3	790	490	25	12.50	0	mouseover	Other
451	516	392	70	4	2	1	2	3	790	490	10	5.00	0	mouseover	Other
451	586	392	70	4	2	1	2	3	790	490	3	3.00	0	mouseover	Other
451	258	392	79	4	2	1	2	3	790	490	11	5.50	0	mouseover	Other
451	338	392	84	4	2	1	2	3	790	490	9	9.00	0	mouseover	Other
451	422	392	93	4	2	1	2	3	790	490	25	12.50	0	mouseover	Other
451	516	392	70	4	2	1	2	3	790	490	10	5.00	0	mouseover	Other
451	586	392	70	4	2	1	2	3	790	490	3	3.00	0	mouseover	Other
451	258	392	79	4	2	1	2	3	790	490	11	5.50	0	mouseover	Other
451	338	392	84	4	2	1	2	3	790	490	9	9.00	0	mouseover	Other
451	422	392	93	4	2	1	2	3	790	490	25	12.50	0	mouseover	Other
451	516	392	70	4	2	1	2	3	790	490	10	5.00	0	mouseover	Other
451	586	392	70	4	2	1	2	3	790	490	3	3.00	0	mouseover	Other
451	258	392	79	4	2	1	2	3	790	490	11	5.50	0	mouseover	Other
451	338	392	84	4	2	1	2	3	790	490	9	9.00	0	mouseover	Other
451	422	392	93	4	2	1	2	3	790	490	25	12.50	0	mouseover	Other
451	516	392	70	4	2	1	2	3	790	490	10	5.00	0	mouseover	Other
451	586	392	70	4	2	1	2	3	790	490	3	3.00	0	mouseover	Other
451	258	392	79	4	2	1	2	3	790	490	11	5.50	0	mouseover	Other
451	338	392	84	4	2	1	2	3	790	490	9	9.00	0	mouseover	Other
451	422	392	93	4	2	1	2	3	790	490	25	12.50	0	mouseover	Other
451	516	392	70	4	2	1	2	3	790	490	10	5.00	0	mouseover	Other
451	586	392	70	4	2	1	2	3	790	490	3	3.00	0	mouseover	Other
451	258	392	79	4	2	1	2	3	790	490	11	5.50	0	mouseover	Other
451	338	392	84	4	2	1	2	3	790	490	9	9.00	0	mouseover	Other
451	422	392	93	4	2	1	2	3	790	490	25	12.50	0	mouseover	Other
451	516	392	70	4	2	1	2	3	790	490	10	5.00	0	mouseover	Other
451	586	392	70	4	2	1	2	3	790	490	3	3.00	0	mouseover	Other
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
451	258	392	79	4	2	1	2	3	790	490	11	5.50	0	mouseover	Other
451	338	392	84	4	2	1	2	3	790	490	9	9.00	0	mouseover	Other
451	422	392	93	4	2	1	2	3	790	490	25	12.50	0	mouseover	Other
451	516	392	70	4	2	1	2	3	790	490	10	5.00	0	mouseover	Other
451	586	392	70	4	2	1	2	3	790	490	3	3.00	0	mouseover	Other
451	258	392	79	4	2	1	2	3	790	490	11	5.50	0	mouseover	Other
451	338	392	84	4	2	1	2	3	790	490	9	9.00	0	mouseover	Other
451	422	392	93	4	2	1	2	3	790	490	25	12.50	0	mouseover	Other
451	516	392	70	4	2	1	2	3	790	490	10	5.00	0	mouseover	Other
451	586	392	70	4	2	1	2	3	790	490	3	3.00	0	mouseover	Other
451	258	392	79	4	2	1	2	3	790	490	11	5.50	0	mouseover	Other
451	338	392	84	4	2	1	2	3	790	490	9	9.00	0	mouseover	Other
451	422	392	93	4	2	1	2	3	790	490	25	12.50	0	mouseover	Other
451	516	392	70	4	2	1	2	3	790	490	10	5.00	0	mouseover	Other
451	586	392	70	4	2	1	2	3	790	490	3	3.00	0	mouseover	Other
451	258	392	79	4	2	1	2	3	790	490	11	5.50	0	mouseover	Other
451	338	392	84	4	2	1	2	3	790	490	9	9.00	0	mouseover	Other
451	422	392	93	4	2	1	2	3	790	490	25	12.50	0	mouseover	Other
451	516	392	70	4	2	1	2	3	790	490	10	5.00	0	mouseover	Other
451	586	392	70	4	2	1	2	3	790	490	3	3.00	0	mouseover	Other
451	258	392	79	4	2	1	2	3	790	490	11	5.50	0	mouseover	Other
451	338	392	84	4	2	1	2	3	790	490	9	9.00	0	mouseover	Other
451	422	392	93	4	2	1	2	3	790	490	25	12.50	0	mouseover	Other
451	516	392	70	4	2	1	2	3	790	490	10	5.00	0	mouseover	Other
451	586	392	70	4	2	1	2	3	790	490	3	3.00	0	mouseover	Other
451	258	392	79	4	2	1	2	3	790	490	11	5.50	0	mouseover	Other
451	338	392	84	4	2	1	2	3	790	490	9	9.00	0	mouseover	Other
451	422	392	93	4	2	1	2	3	790	490	25	12.50	0	mouseover	Other
451	516	392	70	4	2	1	2	3	790	490	10	5.00	0	mouseover	Other
451	586	392	70	4	2	1	2	3	790	490	3	3.00	0	mouseover	Other
451	258	392	79	4	2	1	2	3	790	490	11	5.50	0	mouseover	Other
451	338	392	84	4	2	1	2	3	790	490	9	9.00	0	mouseover	Other
451	422	392	93	4	2	1	2	3	790	490	25	12.50	0	mouseover	Other
451	516	392	70	4	2	1	2	3	790	490	10	5.00	0	mouseover	Other
451	586	392	70	4	2	1	2	3	790	490	3	3.00	0	mouseover	Other
451	258	392	79	4	2	1	2	3	790	490	11	5.50	0	mouseover	Other
451	338	392	84	4	2	1	2	3	790	490	9	9.00	0	mouseover	Other
451	422	392	93	4	2	1	2	3	790	490	25	12.50	0	mouseover	Other
451	516	392	70	4	2	1	2	3	790	490	10	5.00	0	mouseover	Other
451	586	392	70	4	2	1	2	3	790	490	3	3.00	0	mouseover	Other
451	258	392	79	4	2	1	2	3	790	490	11	5.50	0	mouseover	Other
451	338	392	84	4	2	1	2	3	790	490	9	9.00	0	mouseover	Other
451	422	392	93	4	2	1	2	3	790	490	25	12.50	0	mouseover	Other
451	516	392	70	4	2	1	2	3	790	490	10	5.00	0	mouseover	Other
451	586	392	70	4	2	1	2	3	790	490	3	3.00	0	mouseover	Other
451	258	392	79	4	2	1	2	3	790	490	11	5.50	0	mouseover	Other
451	338	392	84	4	2	1	2	3	790	490	9	9.00	0	mouseover	Other
451	422	392	93	4	2	1	2	3	790	490	25	12.50	0	mouseover	Other
451	516	392	70	4	2	1	2	3	790	490	10	5.00	0	mouseover	Other
451	586	392	70	4	2	1	2	3	790	490	3	3.00	0	mouseover	Other
451	258	392	79	4	2	1	2	3	790	490	11	5.50	0	mouseover	Other
451	338	392	84	4	2	1	2	3	790	490	9	9.00	0	mouseover	Other
451	422	392	93	4	2	1	2	3	790	490	25	12.50	0	mouseover	Other
451	516	392	70	4	2	1	2	3	790	490	10	5.00	0	mouseover	Other
451	586	392	70	4	2	1	2	3	790	490	3	3.00	0	mouseover	Other
451	258	392	79	4	2	1	2	3	790	490	11	5.50	0	mouseover	Other
451	338	392	84	4	2	1	2	3	790	490	9	9.00	0	mouseover	Other
451	422	392	93	4	2	1	2	3	790	490	25	12.50	0	mouseover	Other
451	516	392	70	4	2	1	2	3	790	490	10	5.00	0	mouseover	Other
451	586	392	70	4	2	1	2	3	790	490	3	3.00	0	mouseover	Other
451	258	392	79	4	2	1	2	3	790	490	11	5.50	0	mouseover	Other
451	338	392	84	4	2	1	2	3	790	490	9	9.00	0	mouseover	Other
451	422	392	93	4	2	1	2	3	790	490	25	12.50	0	mouseover	Other
451	516	392	70	4	2	1	2	3	790	490	10	5.00	0	mouseover	Other
451	586	392	70	4	2	1	2	3	790	490	3	3.00	0	mouseover	Other
451	258	392	79	4	2	1	2	3	790	490	11	5.50	0	mouseover	Other
451	338	392	84	4	2	1	2	3	790	490	9	9.00	0	mouseover	Other
451	422	392	93	4	2	1	2	3	790	490	25	12.50	0	mouseover	Other
451	516	392	70	4	2	1	2	3	790	490	10	5.00	0	mouseover	Other
451	586	392	70	4	2	1	2	3	790	490	3	3.00	0	mouseover	Other
451	258	392	79	4	2	1	2	3	790	490	11	5.50	0	mouseover	Other
451	338	392	84	4	2	1	2	3	790	490	9	9.00	0	mouseover	Other
451	422	392	93	4	2	1	2	3	790	490	25	12.50	0	mouseover	Other
451	516	392	70	4	2	1	2	3	790	490	10	5.00	0	mouseover	Other
451	586	392	70	4	2	1	2	3	790	490	3	3.00	0	mouseover	Other
451	258	392	79	4	2	1	2	3	790	490	11	5.50	0	mouseover	Other
451	338	392	84	4	2	1	2	3	790	490	9	9.00	0	mouseover	Other
451	422	392	93	4	2	1	2	3	790	490	25	12.50	0	mouseover	Other
451	516	392	70	4	2	1	2	3	790	490	10	5.00	0	mouseover	Other
451	586	392	70	4	2	1	2	3	790	490	3	3.00	0	mouseover	Other
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
450	489	394	0	26	4	2	10	15	656	456	58	7.25	5	click	Suggestionbox
450	489	394	0	11	4	2	4	6	506	464	26	6.50	2	click	Suggestionbox
450	258	394	0	37	5	2	12	18	589	471	44	2.93	6	click	Suggestionbox
